Branch_Name,Region,Month,Employees,Total_Customers,Product_Type,Revenue,Expenses,Profit,Customer_Satisfaction
Branch_12,North,17-08-2024,63,2793,Deposits,1721194.64,3931048.85,-2209854.21,96.15
Branch_13,Central,02-07-2023,62,5479,Insurance,1905575.7,3672779.96,-1767204.26,64.92
Branch_9,East,15-08-2023,55,7958,Deposits,2895392.62,420163.26,2475229.36,69.82
Branch_12,East,28-12-2023,48,7202,Insurance,3819236.26,2733488.58,1085747.68,78.94
Branch_20,Central,25-05-2023,68,1499,Insurance,4046028.65,2882351.74,1163676.91,99.99
Branch_19,East,30-03-2023,111,5621,Deposits,2048835.5,323290.07,1725545.43,66.34
Branch_13,Central,06-09-2023,32,7533,Credit Cards,3145750.49,3121649.15,24101.34,67.74
Branch_6,South,28-08-2023,87,3400,Investments,508849.8,1095402.41,-586552.61,71.47
Branch_7,West,24-01-2023,41,976,Deposits,2675710.81,2911537.69,-235826.88,90.99
Branch_9,North,20-02-2023,114,5860,Investments,2796585.69,3730326.36,-933740.67,94.49
Branch_14,North,25-02-2023,83,3602,Loans,4056136.46,1851203.49,2204932.97,98.29
Branch_15,North,05-08-2023,85,7627,Credit Cards,4342576.07,2318767.34,2023808.73,67.26
Branch_15,North,28-10-2023,38,7598,Credit Cards,2146212.12,1808162.26,338049.86,93.69
Branch_4,West,20-03-2024,54,4158,Investments,4550606.44,2675326.5,1875279.94,85.74
Branch_11,North,07-04-2023,41,5239,Loans,4461513.82,2971454.21,1490059.61,85.06
Branch_16,East,27-06-2024,15,2763,Deposits,1211684.4,3011451.01,-1799766.61,78.07
Branch_4,North,17-03-2023,28,3959,Insurance,1212697.75,1609390.77,-396693.02,62.74
Branch_3,North,03-08-2023,105,1784,Investments,3014486.91,971440.62,2043046.29,60.9
Branch_13,Central,12-12-2023,108,5079,Insurance,2085453.39,3519685.16,-1434231.77,67.04
Branch_10,East,21-06-2024,58,7803,Loans,891524.54,3885272.14,-2993747.6,72.26
Branch_1,North,05-10-2023,46,866,Deposits,1026296.76,2134224.36,-1107927.6,63.55
Branch_17,North,07-02-2024,54,7452,Loans,687092.97,936439.74,-249346.77,68.32
Branch_11,East,21-07-2024,103,3759,Loans,3502741.22,113737.41,3389003.81,74.03
Branch_5,East,25-06-2024,49,5846,Credit Cards,3005011.55,1261142.56,1743868.99,77.22
Branch_9,Central,21-06-2023,92,7353,Deposits,2041697.84,2666116.37,-624418.53,80.42
Branch_16,West,24-05-2023,58,5382,Investments,2027207.63,882347.79,1144859.84,64.82
Branch_4,West,05-08-2024,31,3503,Credit Cards,2481409.75,386696.85,2094712.9,76.29
Branch_18,Central,18-07-2023,101,7353,Insurance,1282181.43,2291195.09,-1009013.66,77.04
Branch_10,Central,31-10-2023,102,7235,Loans,4260640.92,2635429.86,1625211.06,79.27
Branch_17,West,02-08-2024,26,3031,Insurance,4870243.61,1527442.56,3342801.05,61.4
Branch_17,West,26-02-2024,108,2257,Investments,1980705.59,2416392.1,-435686.51,67.02
Branch_19,Central,18-01-2024,41,6434,Deposits,3447398.14,2783044.83,664353.31,72.47
Branch_20,South,30-09-2023,108,7158,Investments,2566021.77,2219060.16,346961.61,60.87
Branch_14,Central,05-08-2024,51,6044,Insurance,2052066.65,1839513.63,212553.02,67.2
Branch_19,Central,07-11-2023,44,4396,Loans,1814796.05,2761036.32,-946240.27,85.45
Branch_18,East,13-11-2023,27,7378,Deposits,2380224.6,731588.29,1648636.31,95
Branch_13,Central,24-06-2023,119,4863,Deposits,4152929.31,2160412.23,1992517.08,60.82
Branch_2,South,26-03-2023,104,2045,Insurance,2390524.12,2053904.6,336619.52,67.74
Branch_9,North,02-09-2023,55,3252,Investments,4516714.59,1516254,3000460.59,67.24
Branch_9,West,05-03-2023,27,3861,Deposits,1468072.76,1521647.3,-53574.54,67.27
Branch_6,Central,06-03-2023,20,959,Investments,2697543.63,222317.35,2475226.28,90.13
Branch_10,West,28-09-2023,116,7125,Credit Cards,1815875.3,2523122.63,-707247.33,66.69
Branch_15,East,23-06-2024,88,7203,Insurance,3222973.1,2600705.67,622267.43,92.11
Branch_14,West,16-01-2024,53,7732,Deposits,3121421.32,864334.81,2257086.51,67.87
Branch_15,West,17-01-2024,108,4758,Credit Cards,2313000.72,1345334.38,967666.34,72.82
Branch_13,North,07-08-2024,76,2581,Deposits,1357041.25,2295564.47,-938523.22,76.54
Branch_3,Central,17-01-2023,57,7040,Deposits,1392136.28,1098525.01,293611.27,97.5
Branch_12,West,16-03-2023,29,5712,Insurance,4574119.41,2094705.6,2479413.81,85.66
Branch_20,North,08-05-2024,117,3367,Investments,3311486.56,446536.98,2864949.58,67.83
Branch_14,South,12-07-2024,106,5598,Deposits,2308545.92,3509626.29,-1201080.37,60.47
Branch_15,East,11-03-2023,87,1831,Deposits,985108.91,952269.09,32839.82,83.37
Branch_18,Central,19-11-2023,65,5706,Investments,3300265.35,1606322.96,1693942.39,73.42
Branch_3,North,08-02-2023,94,7923,Deposits,1088819.21,880917.03,207902.18,68.65
Branch_2,South,01-03-2024,118,7604,Insurance,1191158.08,890937.94,300220.14,75.67
Branch_5,South,23-11-2023,86,4444,Insurance,2143845.96,704003.43,1439842.53,75.59
Branch_12,Central,31-01-2024,118,1079,Deposits,3931187.41,701927.96,3229259.45,81.97
Branch_16,Central,25-02-2024,55,5499,Investments,1914439.54,2723420.62,-808981.08,83.22
Branch_15,Central,23-02-2024,19,7921,Investments,1970716.29,865838.18,1104878.11,75.02
Branch_14,South,27-09-2023,30,612,Investments,1623762.67,3915185.71,-2291423.04,99.34
Branch_5,West,09-02-2024,106,1179,Investments,2451631.96,779312.46,1672319.5,67.06
Branch_7,North,05-12-2023,88,4915,Credit Cards,3310348.88,808863.73,2501485.15,88.76
Branch_7,West,30-03-2023,18,5040,Insurance,4805528.69,3676297.81,1129230.88,75.94
Branch_12,West,12-11-2023,89,5930,Insurance,3926290.25,2465393.89,1460896.36,63.31
Branch_19,East,10-08-2023,93,6688,Credit Cards,4244805.58,375613.41,3869192.17,90.62
Branch_18,South,19-04-2023,24,969,Investments,3428167.23,1152141.03,2276026.2,76.79
Branch_1,Central,15-03-2024,24,7098,Deposits,3402005.2,2561626.89,840378.31,84.54
Branch_15,South,18-01-2023,103,6766,Loans,2402575.12,3607997.71,-1205422.59,94.54
Branch_14,East,20-06-2024,112,2767,Insurance,1227363.73,3215573.28,-1988209.55,72.55
Branch_6,South,25-06-2024,64,3607,Investments,1057227.95,3225890.34,-2168662.39,82.62
Branch_9,West,30-07-2024,83,7437,Insurance,1982774.06,2857279.92,-874505.86,94.74
Branch_10,South,14-11-2023,46,2218,Investments,865253.02,598703.65,266549.37,64.78
Branch_2,East,24-08-2023,81,4122,Credit Cards,2046159.37,3644020.65,-1597861.28,89.78
Branch_13,South,27-08-2023,80,6586,Deposits,1801282.42,2258228.16,-456945.74,88.02
Branch_19,North,17-05-2023,100,7800,Loans,3692714.79,1126222.08,2566492.71,66.51
Branch_1,West,01-10-2023,72,856,Investments,2690785.77,856435.82,1834349.95,78.61
Branch_5,North,05-01-2023,66,6428,Loans,1640491.15,398542.15,1241949,91.1
Branch_18,South,09-12-2023,26,5565,Insurance,4346418.82,1753717.12,2592701.7,70.21
Branch_14,West,11-08-2023,94,6487,Loans,744727.14,780032.09,-35304.95,71.94
Branch_4,Central,13-04-2023,102,6730,Credit Cards,4772648.66,272113.96,4500534.7,76.72
Branch_2,East,04-05-2023,21,1899,Credit Cards,1914777.7,2522302.07,-607524.37,88.62
Branch_16,East,01-07-2024,66,7552,Credit Cards,4941789.97,149171.18,4792618.79,97.22
Branch_5,East,08-09-2023,33,6211,Credit Cards,3584708.56,2984650.9,600057.66,76.07
Branch_3,East,22-02-2024,90,4222,Credit Cards,1415337.42,1454298.28,-38960.86,94.49
Branch_13,South,26-08-2023,24,7156,Loans,1966861.84,680348.78,1286513.06,65.5
Branch_3,East,15-03-2023,93,6860,Credit Cards,744736.06,2516307.03,-1771570.97,87.77
Branch_8,Central,11-12-2023,34,6188,Credit Cards,2616082.22,2023496.9,592585.32,67.72
Branch_11,North,16-02-2023,60,3599,Insurance,3245126.6,2782698.49,462428.11,74.69
Branch_13,Central,09-02-2024,31,5321,Deposits,4195274.4,1053825.59,3141448.81,75.03
Branch_6,West,17-01-2023,69,6004,Loans,2769011.54,1035032.65,1733978.89,97.28
Branch_19,North,26-06-2023,43,2954,Deposits,4857157.96,1739758.3,3117399.66,90.93
Branch_7,West,09-07-2023,88,6178,Loans,1372073.39,2943235.94,-1571162.55,76.67
Branch_16,West,03-03-2024,77,5838,Investments,1490993.21,3699043.38,-2208050.17,63.81
Branch_5,South,17-09-2023,69,6816,Investments,3918243.12,1417007.99,2501235.13,66.39
Branch_9,Central,06-03-2024,79,7641,Deposits,4015540.31,2308155.63,1707384.68,78.38
Branch_3,North,21-05-2023,72,7398,Credit Cards,4933950.77,2884966.01,2048984.76,99.08
Branch_20,Central,20-12-2023,77,2825,Loans,3072305.49,3428640.48,-356334.99,85.85
Branch_12,West,13-01-2023,79,7600,Loans,1230192.3,1281369.28,-51176.98,84.28
Branch_11,East,20-05-2024,86,4040,Loans,2198021.91,1350127.52,847894.39,92.73
Branch_13,West,11-03-2023,120,5870,Deposits,2379679.23,3613247.2,-1233567.97,98.29
Branch_15,East,22-03-2023,37,4317,Insurance,3640476.18,3583626.23,56849.95,69.7
Branch_2,North,10-10-2023,91,6151,Investments,3074513.36,2302343.16,772170.2,69.29
Branch_4,North,03-02-2023,104,3109,Credit Cards,4996311.11,315949.76,4680361.35,61.86
Branch_10,Central,15-08-2024,79,7236,Loans,4492757.14,1513287.33,2979469.81,90.79
Branch_2,Central,29-05-2023,69,4050,Insurance,3672766.68,192731.42,3480035.26,99.17
Branch_6,East,09-02-2024,29,5624,Credit Cards,2673010.95,3272828.75,-599817.8,77.18
Branch_4,East,24-02-2023,75,3499,Loans,2721913.12,2458481.61,263431.51,91.86
Branch_15,North,02-04-2024,39,4969,Deposits,4703821.06,2566676.54,2137144.52,73.82
Branch_14,North,21-09-2023,96,2379,Credit Cards,2754060.11,1796636.03,957424.08,66.96
Branch_9,North,10-04-2024,106,4492,Investments,2135856.99,1500995.38,634861.61,90.96
Branch_10,East,20-06-2024,66,6569,Investments,4281662.89,1790811.71,2490851.18,69.98
Branch_5,East,18-07-2023,82,3033,Insurance,4311553.78,3645227.45,666326.33,71.81
Branch_2,North,26-04-2024,45,6065,Credit Cards,838209.53,3337975.35,-2499765.82,61.26
Branch_16,East,25-06-2024,36,3125,Credit Cards,2993370.22,2822705.87,170664.35,75.47
Branch_14,South,12-05-2024,62,7270,Loans,2983959.9,1188533.99,1795425.91,99.8
Branch_3,South,28-03-2024,35,4567,Loans,4575322.45,2872061.87,1703260.58,68.67
Branch_9,East,13-03-2024,21,3975,Investments,4511392.74,1511621.88,2999770.86,91.24
Branch_5,South,07-06-2023,64,7053,Investments,3356580.98,3883348.55,-526767.57,83.29
Branch_17,Central,13-01-2024,40,7179,Deposits,2796205.73,2407809.12,388396.61,84.26
Branch_10,West,07-08-2023,31,4842,Investments,3228003.92,757092.27,2470911.65,97
Branch_16,South,20-04-2023,53,519,Credit Cards,1010770.07,3401873.74,-2391103.67,65.4
Branch_17,Central,18-03-2024,23,2894,Deposits,1619792.84,1312096.28,307696.56,99.45
Branch_8,South,20-02-2023,44,7334,Deposits,755060.82,874497.34,-119436.52,63.58
Branch_9,South,08-04-2023,41,5871,Insurance,2780965.62,135400.92,2645564.7,61.7
Branch_14,West,02-12-2023,108,7783,Deposits,1812589.33,1161746.23,650843.1,71.74
Branch_13,North,30-06-2023,95,1705,Investments,4564722.93,2546930.27,2017792.66,86.35
Branch_16,Central,07-05-2024,110,4796,Deposits,3865930.73,3387288.6,478642.13,78.65
Branch_7,North,13-11-2023,20,1155,Loans,3101409.1,3127796.58,-26387.48,62.63
Branch_4,Central,22-05-2023,45,5742,Insurance,3389228.8,3003652.99,385575.81,99.58
Branch_14,South,13-01-2023,60,4529,Investments,4100524.02,1254545.47,2845978.55,89.83
Branch_1,West,12-07-2024,41,745,Investments,1052560.16,1568375.5,-515815.34,95.98
Branch_18,Central,16-05-2023,80,7068,Deposits,1071495.49,2328592.05,-1257096.56,73.19
Branch_15,North,06-09-2023,27,3121,Deposits,3012867.56,2365578.15,647289.41,74.23
Branch_3,West,09-12-2023,110,4031,Deposits,3629241.7,893343.5,2735898.2,94.54
Branch_15,North,27-06-2023,80,2431,Credit Cards,1894909.5,2211778.36,-316868.86,93.7
Branch_8,West,22-12-2023,85,6197,Insurance,548493.88,1213618.81,-665124.93,88.39
Branch_17,Central,08-02-2024,15,2436,Loans,1768562.8,1075297.36,693265.44,86.23
Branch_6,West,23-03-2024,18,7558,Credit Cards,3213340.12,2206209.55,1007130.57,68.21
Branch_20,Central,06-09-2023,37,2142,Investments,1990613.87,2653930.58,-663316.71,74.01
Branch_7,Central,10-08-2023,35,3456,Loans,4037488.46,3304356.79,733131.67,92.02
Branch_2,West,08-06-2024,23,711,Loans,1815396.78,771605.72,1043791.06,75.91
Branch_11,East,06-11-2023,106,7571,Deposits,951425.55,233686.72,717738.83,72.2
Branch_10,Central,19-01-2023,39,7305,Credit Cards,3797842.21,1469945.64,2327896.57,70.98
Branch_3,West,16-04-2023,24,7965,Credit Cards,4975556.05,964694.45,4010861.6,76.64
Branch_15,North,15-08-2024,113,6924,Insurance,3460528.21,562569.77,2897958.44,96.26
Branch_7,North,26-08-2023,19,2010,Deposits,2169812.71,1692818.98,476993.73,75.98
Branch_19,North,04-06-2024,38,5476,Deposits,3044388.88,445489.14,2598899.74,62.79
Branch_16,Central,07-03-2024,29,7537,Insurance,1521966.37,2878282.89,-1356316.52,74.51
Branch_7,South,22-05-2024,108,3404,Loans,4056127.16,806383.41,3249743.75,91.62
Branch_15,Central,04-02-2023,101,2439,Credit Cards,3559037.52,733375.68,2825661.84,99.32
Branch_6,East,16-12-2023,111,7492,Loans,4236640.64,2155294.08,2081346.56,72.89
Branch_7,West,30-04-2024,91,2962,Credit Cards,2503828.36,966557.83,1537270.53,83.34
Branch_16,East,05-05-2024,99,6063,Credit Cards,855463.72,1667193.38,-811729.66,76.23
Branch_4,North,02-05-2024,35,6674,Loans,847154.1,666456.85,180697.25,77.25
Branch_15,South,26-04-2023,104,4159,Credit Cards,813477.93,2108168.26,-1294690.33,78.28
Branch_5,North,27-11-2023,37,2699,Insurance,2909016.93,517317.8,2391699.13,92.5
Branch_8,South,14-05-2024,74,7547,Loans,2609736.83,2253864.96,355871.87,64.92
Branch_6,North,03-01-2023,59,855,Deposits,3821232.61,3054983.83,766248.78,83.58
Branch_6,North,01-12-2023,115,566,Credit Cards,2081691.17,3911139.65,-1829448.48,61.3
Branch_4,Central,25-05-2023,114,1743,Deposits,2522386.46,243215.33,2279171.13,70.32
Branch_14,North,22-04-2024,105,7889,Loans,2280649.44,1693166.39,587483.05,93.55
Branch_1,North,28-03-2023,83,1542,Loans,1047382.09,1596152.95,-548770.86,72.54
Branch_8,East,23-03-2024,91,5491,Credit Cards,4780888.6,3689739.01,1091149.59,97.48
Branch_20,Central,15-01-2023,82,7813,Loans,4145401.38,2586287.86,1559113.52,65.02
Branch_9,West,07-05-2023,45,4340,Credit Cards,758599.53,752835.46,5764.07,73.09
Branch_3,East,07-12-2023,20,1414,Loans,2151526.54,257566.93,1893959.61,71.41
Branch_3,North,22-03-2023,75,7620,Deposits,4918906.19,1850754.17,3068152.02,72.72
Branch_14,West,13-02-2024,46,2024,Investments,3363315.38,2322825.84,1040489.54,71.75
Branch_6,North,04-01-2024,20,1858,Deposits,2315078.84,1762627.66,552451.18,66.7
Branch_10,South,18-06-2023,52,4895,Investments,4508170.49,2547499.31,1960671.18,67.6
Branch_12,South,17-05-2023,66,5401,Insurance,1515700.47,2386699.6,-870999.13,60.48
Branch_10,West,13-01-2023,74,4537,Loans,2633313.66,923333.29,1709980.37,73.66
Branch_5,Central,10-02-2023,88,5462,Insurance,1916700.18,3627704.67,-1711004.49,76.17
Branch_13,Central,18-04-2023,113,5232,Loans,2218032.64,2200341.7,17690.94,74.09
Branch_18,West,08-08-2024,61,2793,Credit Cards,4496396.09,2950192.59,1546203.5,88.38
Branch_13,South,07-02-2023,102,2602,Insurance,3731870.54,154659.22,3577211.32,65.47
Branch_6,East,28-10-2023,52,6988,Credit Cards,4664814.47,2714577.72,1950236.75,68.4
Branch_20,West,13-04-2024,101,7889,Deposits,3781898.47,3159686.73,622211.74,93.42
Branch_13,North,06-03-2023,105,5258,Deposits,4617876.39,146432.81,4471443.58,92.68
Branch_14,Central,01-12-2023,111,4129,Credit Cards,3588869.46,978220.33,2610649.13,93.93
Branch_16,North,22-04-2024,50,4910,Insurance,4989849.71,131663.05,4858186.66,86.66
Branch_6,South,14-08-2024,17,2169,Deposits,822880.62,2814861.94,-1991981.32,89
Branch_8,East,27-05-2024,101,1855,Credit Cards,770406.06,3000873.14,-2230467.08,90.28
Branch_2,North,02-01-2023,32,7869,Insurance,1820083.96,2483818.58,-663734.62,65.63
Branch_15,South,14-04-2024,23,1690,Deposits,2173404.74,3744837.52,-1571432.78,66.6
Branch_2,North,11-11-2023,67,1210,Insurance,3643994,267064.86,3376929.14,96.3
Branch_16,North,10-06-2023,49,2329,Deposits,4470536.13,2203073.59,2267462.54,95.36
Branch_11,Central,02-11-2023,16,4103,Deposits,4017280.62,3519971.87,497308.75,70.95
Branch_7,Central,10-11-2023,39,1122,Loans,4342843.03,2079698.05,2263144.98,90.48
Branch_1,South,16-12-2023,105,643,Investments,4164164.91,3212348.96,951815.95,74
Branch_13,West,16-03-2023,59,2907,Investments,1776354.57,307093.38,1469261.19,89.84
Branch_19,East,22-02-2023,57,1984,Credit Cards,2393164.43,1647197.66,745966.77,77.4
Branch_4,South,19-08-2023,37,2840,Credit Cards,4735666.45,310951.05,4424715.4,89.63
Branch_6,North,05-03-2024,28,4893,Credit Cards,3700061.84,835151.2,2864910.64,96.66
Branch_7,East,24-06-2023,43,6009,Investments,618059.09,3981627.55,-3363568.46,92.69
Branch_20,North,07-06-2024,96,2164,Insurance,3405627.41,1739700.99,1665926.42,68.59
Branch_1,West,28-04-2024,26,736,Investments,4164966.15,3318551.29,846414.86,88.27
Branch_9,North,08-10-2023,51,5788,Deposits,1505511.96,1030328.1,475183.86,89.13
Branch_20,Central,11-05-2024,71,7631,Insurance,2920502.55,940237.72,1980264.83,79.62
Branch_10,West,11-02-2024,39,6944,Investments,3610486.33,3267974.65,342511.68,80.3
Branch_16,East,14-04-2023,38,960,Insurance,4038715.06,2528525.96,1510189.1,82.42
Branch_1,Central,20-11-2023,16,2362,Insurance,3231395.45,3146526.62,84868.83,66.51
Branch_5,West,06-07-2023,29,2878,Investments,4959614.33,1240640.71,3718973.62,63.55
Branch_9,West,03-01-2024,84,4566,Investments,4394288.86,1579169.48,2815119.38,68.34
Branch_15,West,22-12-2023,20,5535,Deposits,4600082.04,1682076.85,2918005.19,62.51
Branch_20,West,15-07-2024,31,5612,Insurance,2965099.28,3566190.77,-601091.49,87.1
Branch_14,North,04-07-2023,107,6380,Deposits,2222384.63,2768478.73,-546094.1,62.41
Branch_13,Central,02-05-2024,88,6217,Insurance,3525873.81,3923124.84,-397251.03,81.58
Branch_20,South,17-04-2023,41,7331,Investments,3205342.24,299534.82,2905807.42,95.44
Branch_17,Central,17-05-2023,39,5388,Insurance,2289275.16,360832.87,1928442.29,72.82
Branch_9,East,20-01-2024,17,2054,Loans,1007241.82,2458447.29,-1451205.47,62.19
Branch_2,North,23-05-2023,90,7390,Credit Cards,2373036.93,1248786.21,1124250.72,97.27
Branch_6,West,14-02-2023,95,5402,Deposits,2937307.79,3484180.21,-546872.42,73.66
Branch_9,Central,08-02-2023,105,6646,Loans,3977515.24,590453.21,3387062.03,96.72
Branch_2,North,13-01-2023,89,6471,Deposits,3807198.11,2814932.37,992265.74,87.02
Branch_2,West,16-05-2024,49,7588,Insurance,4138647.16,182018.1,3956629.06,94.64
Branch_9,South,25-06-2024,65,5801,Investments,2738057.7,216412.34,2521645.36,81.04
Branch_18,West,23-09-2023,71,1451,Credit Cards,1144197.33,3849805.82,-2705608.49,71.89
Branch_6,Central,16-03-2024,28,6578,Deposits,1225503.74,2954124.81,-1728621.07,91.04
Branch_5,South,15-07-2024,94,1708,Deposits,2379651.78,1102656.25,1276995.53,82.88
Branch_14,Central,02-02-2024,114,1797,Loans,1322094.19,2282029.02,-959934.83,75.71
Branch_9,North,08-02-2024,64,3669,Investments,4119712.36,2299036.14,1820676.22,86.39
Branch_16,North,24-01-2023,52,3833,Insurance,2608868.33,2743528.89,-134660.56,69
Branch_7,North,17-08-2024,97,6879,Credit Cards,1805390.18,3275877.75,-1470487.57,80.81
Branch_2,West,08-07-2024,54,3796,Deposits,1257843.4,3308726.22,-2050882.82,88.76
Branch_4,North,29-08-2023,50,4041,Deposits,1973683.26,3852900.13,-1879216.87,84.01
Branch_17,South,19-08-2023,120,7360,Loans,950855.54,2760419.53,-1809563.99,93.29
Branch_13,South,26-01-2024,89,5986,Investments,902492.02,400969.67,501522.35,63.08
Branch_2,East,29-03-2023,98,3781,Insurance,4058273.14,3431453.27,626819.87,96.84
Branch_4,Central,24-09-2023,117,5474,Deposits,3187073.34,1212775.29,1974298.05,73.41
Branch_5,East,02-10-2023,82,1197,Credit Cards,4292998.34,506433.35,3786564.99,63.75
Branch_11,West,04-02-2023,61,7395,Credit Cards,612425.04,531146.96,81278.08,65.95
Branch_18,East,06-11-2023,37,1789,Investments,4731173.25,3256060.39,1475112.86,60.09
Branch_17,West,16-05-2023,66,7147,Insurance,2919275.68,1331463.04,1587812.64,63.26
Branch_20,North,18-09-2023,79,4807,Credit Cards,1667543.86,1475717.42,191826.44,62.08
Branch_2,West,29-03-2023,67,4091,Deposits,2426038.69,2314343.35,111695.34,95.86
Branch_11,West,15-01-2024,117,4190,Deposits,3189009.54,670217.24,2518792.3,72.55
Branch_14,Central,16-02-2024,23,3657,Loans,2645604.94,1436831.96,1208772.98,61.34
Branch_3,Central,01-02-2024,85,1945,Credit Cards,805913.77,523690.13,282223.64,66.25
Branch_18,North,27-07-2024,77,3879,Credit Cards,609709.79,1738914.8,-1129205.01,85.81
